x1,y1,x2,y2
929.009,81.553,642.607,187.351
929.194,79.384,645.564,190.282
929.326,78.281,649.360,192.593
929.370,77.074,651.545,192.857
929.718,76.725,656.483,196.739
930.958,75.215,660.939,200.979
932.534,76.276,664.995,204.195
933.354,72.344,691.273,226.903
933.638,67.702,693.377,228.583
934.191,62.767,694.888,229.682
932.460,58.438,694.263,228.390
930.528,54.314,696.761,229.705
nan,nan,702.652,230.966
nan,nan,708.323,231.786
nan,nan,715.761,233.398
nan,nan,723.517,235.377
nan,nan,730.547,237.355
nan,nan,735.619,238.941
nan,nan,742.395,241.372
nan,nan,749.717,243.615
nan,nan,759.103,246.934
nan,nan,766.896,248.758
nan,nan,774.230,250.463
822.328,13.837,779.934,251.950
790.651,21.895,786.465,253.577
776.238,24.630,793.722,255.184
760.129,27.767,803.702,257.299
733.831,32.455,808.715,258.322
719.076,35.231,816.131,259.804
705.878,37.559,824.259,261.020
690.978,39.661,832.869,262.352
679.884,40.937,841.889,263.950
643.079,47.013,851.805,265.457
634.584,47.351,858.517,266.659
627.021,47.415,864.680,267.677
618.888,47.737,871.449,268.307
611.193,48.094,876.244,268.994
602.906,48.153,877.157,269.008
594.771,48.353,881.173,269.500
585.536,48.782,884.895,269.792
578.331,48.836,888.531,270.126
572.488,48.869,892.834,270.611
571.450,48.738,896.692,271.164
563.575,48.621,900.003,271.292
546.267,51.797,915.124,272.327
542.625,51.952,921.219,273.266
536.996,58.088,926.250,270.169
528.766,62.474,931.498,270.279
524.518,64.243,937.088,269.445
512.856,85.461,942.695,268.390
510.774,90.076,957.125,263.590
nan,nan,962.397,259.986
nan,nan,966.203,257.834
nan,nan,971.976,254.164
nan,nan,976.616,249.094
nan,nan,980.195,244.281
nan,nan,982.953,240.819
nan,nan,990.843,232.261
nan,nan,995.967,228.134
nan,nan,998.472,226.307
nan,nan,999.964,224.547
nan,nan,999.207,220.345
nan,nan,995.893,219.858
nan,nan,994.434,218.934
nan,nan,989.123,214.807
nan,nan,979.770,208.578
nan,nan,973.001,206.471
nan,nan,964.670,203.784
nan,nan,947.316,197.501
nan,nan,939.481,196.437
nan,nan,931.023,195.132
nan,nan,923.231,194.234
nan,nan,916.269,193.267
nan,nan,909.280,192.262
nan,nan,904.176,191.718
nan,nan,897.266,190.864
nan,nan,890.224,187.940
nan,nan,882.664,187.054
nan,nan,872.699,184.360
nan,nan,866.372,184.066
nan,nan,858.094,182.468
nan,nan,850.212,183.076
nan,nan,843.656,182.073
nan,nan,836.874,181.166
nan,nan,830.277,179.985
nan,nan,822.397,178.896
nan,nan,815.203,177.717
672.846,70.332,807.958,176.571
684.217,85.032,783.249,163.462
nan,nan,758.539,150.353
nan,nan,755.305,151.576
nan,nan,751.234,154.854
nan,nan,750.535,160.324
nan,nan,745.113,159.449
nan,nan,739.691,158.574
nan,nan,734.269,157.699
nan,nan,728.847,156.823
nan,nan,723.425,155.948
nan,nan,718.003,155.073
nan,nan,712.582,154.198
nan,nan,707.160,153.323
832.037,276.123,701.738,152.448
843.407,290.823,696.316,151.573
849.205,296.694,703.418,150.489
854.131,302.081,691.930,154.988
859.104,307.567,686.979,155.042
863.313,312.263,677.339,156.070
868.024,316.945,667.098,157.141
873.241,322.823,655.927,158.156
878.027,327.890,646.605,158.783
882.446,332.298,636.918,159.099
888.089,338.091,628.114,159.937
893.024,343.332,616.416,161.360
898.149,348.705,606.610,162.224
903.594,354.364,599.588,163.027
909.415,360.460,592.461,163.628
914.297,365.493,584.379,164.475
919.594,370.871,575.469,165.855
923.865,375.538,567.335,167.502
928.479,380.365,558.563,168.983
933.086,385.397,550.286,170.479
936.823,389.084,540.008,172.138
942.627,395.619,531.512,174.050
954.127,409.233,516.540,177.658
957.656,415.547,514.788,177.889
962.306,423.849,505.959,179.069
969.192,440.468,495.924,179.784
969.633,454.501,485.977,182.936
971.137,481.437,454.810,191.829
970.870,490.886,450.193,192.852
969.578,508.021,446.280,193.603
968.069,522.186,441.897,194.519
966.124,536.277,437.712,195.758
964.412,548.270,431.987,197.675
961.847,562.031,429.016,198.630
954.567,579.446,425.888,199.664
950.041,586.822,420.998,200.850
943.769,589.648,414.761,202.357
923.646,591.332,411.785,203.224
909.913,587.207,404.672,204.291
898.728,582.210,396.314,204.855
877.828,571.197,393.732,204.454
867.913,564.750,384.532,204.763
857.727,558.180,371.104,204.893
846.923,550.817,358.970,204.707
838.486,545.245,345.506,204.433
831.084,540.224,335.837,204.356
822.098,533.765,327.428,204.247
813.885,528.044,319.828,204.456
806.985,523.457,311.393,204.586
795.503,515.483,302.449,204.574
787.299,509.664,294.895,204.630
779.849,504.259,287.000,204.935
772.923,499.558,272.231,207.580
767.760,496.312,260.703,206.665
762.434,492.961,242.115,208.642
756.343,488.834,227.721,234.555
747.029,482.823,233.120,239.748
740.013,478.481,236.814,243.410
732.539,473.808,239.878,245.763
726.637,470.513,242.274,248.048
720.297,466.792,244.800,250.650
714.191,463.079,246.992,252.964
705.457,457.623,249.044,255.911
700.350,454.473,251.285,258.094
696.124,452.272,253.872,260.429
682.487,443.549,256.934,262.976
677.516,440.962,261.397,266.441
672.608,438.040,264.600,269.007
667.214,435.252,267.862,271.484
662.934,432.630,271.310,274.438
657.624,429.645,274.657,276.636
653.549,427.226,278.715,277.314
647.721,423.956,291.755,288.889
644.555,422.308,274.225,275.388
640.369,419.992,275.832,274.548
635.879,417.469,290.919,283.403
630.788,414.514,295.335,283.045
626.950,412.234,300.595,282.413
622.489,409.775,306.351,281.921
619.732,408.272,315.892,281.264
606.207,399.325,322.249,280.125
603.100,397.496,336.833,277.954
599.367,395.316,343.989,276.022
595.889,393.175,352.327,271.731
592.729,391.499,358.608,269.841
589.924,389.928,364.817,268.098
586.571,387.954,370.340,266.546
584.575,386.823,377.244,265.043
581.615,385.036,381.566,263.990
579.080,383.735,386.324,262.645
576.280,382.333,392.195,261.242
573.172,380.821,399.516,259.766
571.710,380.426,404.831,257.910
569.808,379.567,410.788,256.581
564.743,376.415,414.544,254.723
562.087,375.162,418.512,253.516
559.275,373.784,422.186,252.159
557.216,372.978,430.429,251.108
554.583,371.834,435.325,250.923
552.466,370.955,438.268,250.376
549.149,368.981,443.841,249.388
544.761,366.214,447.447,248.801
540.452,363.699,450.282,248.543
537.155,361.773,447.919,246.284
535.967,361.599,458.927,243.965
523.672,353.379,463.504,241.611
521.793,353.280,475.985,237.301
507.699,345.071,493.566,229.522
494.595,343.070,504.213,225.092
477.698,342.176,513.191,222.329
463.352,341.359,520.610,220.747
452.050,340.759,530.182,218.258
439.282,340.440,541.494,215.088
425.449,340.582,560.998,210.919
413.186,340.899,568.212,210.557
400.175,341.269,573.741,210.082
389.660,341.652,581.782,209.596
377.879,342.689,588.759,209.189
368.344,342.418,599.379,208.806
357.082,343.382,609.884,208.939
338.352,345.131,617.393,208.699
327.882,346.332,629.373,209.369
316.884,346.441,637.981,209.841
310.514,347.060,646.234,210.366
302.753,347.364,654.204,211.086
294.592,347.197,661.532,211.767
287.146,347.497,667.367,212.276
278.290,347.331,674.652,212.955
267.763,347.279,681.453,213.838
261.129,347.579,687.407,214.368
255.157,347.638,694.018,215.267
248.908,347.687,700.171,215.985
240.123,347.730,705.849,216.723
229.847,347.303,712.308,217.559
219.632,347.119,719.045,218.623
212.196,346.887,725.754,219.564
204.360,346.577,730.897,220.308
199.075,346.062,737.610,221.366
188.431,344.645,743.494,222.428
195.933,346.626,749.495,223.605
175.881,345.585,756.100,224.702
166.920,338.203,760.612,225.486
164.251,330.389,766.675,226.498
168.767,323.360,772.014,227.533
174.411,308.464,777.603,228.494
183.006,298.464,782.250,229.322
192.798,289.835,787.198,230.097
201.497,284.077,791.028,229.022
212.281,277.588,807.066,232.301
234.792,261.020,820.076,235.914
242.151,257.460,827.818,236.414
248.146,254.126,855.096,236.377
254.979,250.440,863.728,236.606
261.674,246.571,873.549,237.421
269.138,242.608,883.279,238.331
276.685,238.624,893.060,239.448
281.797,235.880,905.150,241.368
287.604,232.774,910.827,241.730
295.180,229.441,921.779,243.262
301.917,226.227,931.920,244.653
309.335,222.949,943.274,246.462
315.368,220.232,953.985,248.246
320.370,218.053,963.309,249.959
327.200,215.287,971.685,251.109
334.794,212.535,982.003,252.775
336.798,211.696,992.705,254.574
339.849,210.676,1001.656,255.696
343.198,209.263,1010.860,256.996
344.853,208.554,1020.247,258.398
347.730,207.629,1027.761,260.007
352.837,205.710,1035.240,260.706
364.124,201.683,1041.946,261.826
nan,nan,1049.498,263.110
nan,nan,1064.125,266.458
nan,nan,1076.496,271.530
nan,nan,1070.749,271.238
nan,nan,1095.955,278.451
nan,nan,1098.722,280.168
nan,nan,1099.830,281.368
nan,nan,1103.037,284.561
nan,nan,1106.410,293.462
nan,nan,1107.304,304.458
nan,nan,1104.628,310.675
nan,nan,1101.929,315.574
nan,nan,1098.713,319.821
nan,nan,1094.260,324.940
486.129,146.103,1090.347,329.344
477.838,148.026,1086.427,333.696
475.143,147.301,1081.874,338.179
479.419,146.269,1076.158,343.093
487.076,146.116,1071.238,347.365
493.454,146.768,1067.471,350.942
506.021,147.734,1060.061,356.946
nan,nan,1056.014,360.097
nan,nan,1050.292,364.754
nan,nan,1039.917,370.893
nan,nan,1042.942,367.433
nan,nan,1037.516,372.737
nan,nan,1025.004,381.396
nan,nan,1009.202,383.277
nan,nan,980.767,382.141
673.564,189.962,963.279,380.415
681.133,190.788,947.717,378.986
686.877,191.584,932.072,377.221
692.484,192.079,916.570,375.597
698.487,192.809,900.553,373.962
704.312,193.559,887.364,372.821
710.006,194.227,873.476,371.929
715.473,195.018,859.997,370.846
719.790,195.551,846.526,369.972
724.379,196.201,832.881,368.890
729.526,196.791,820.119,368.187
735.853,197.633,806.359,366.861
736.573,197.851,794.899,366.235
743.770,198.589,782.429,365.433
750.243,199.173,770.727,364.774
756.582,199.910,752.962,363.110
766.186,200.899,745.685,363.040
774.037,201.806,729.842,361.703
779.837,202.705,719.136,360.819
787.999,203.537,709.020,360.199
792.500,203.948,705.003,359.859
799.224,204.491,697.259,359.226
805.236,205.116,685.481,358.657
810.602,205.440,676.169,357.952
818.282,205.977,667.768,357.541
823.441,206.579,657.392,356.594
827.739,207.177,648.688,356.089
831.672,207.335,642.205,355.348
838.131,207.909,633.426,354.507
844.165,208.357,620.453,353.700
850.283,208.943,614.292,353.063
855.542,209.244,603.700,352.233
861.415,209.764,597.780,351.937
866.946,210.106,589.835,351.207
883.571,210.323,583.986,350.678
890.643,209.935,580.220,350.128
898.984,210.138,576.388,349.873
919.415,207.921,570.164,349.490
938.806,204.785,564.709,349.245
952.075,202.405,557.243,348.643
968.012,200.380,554.083,348.845
982.020,199.274,530.939,347.923
994.070,198.685,527.463,347.183
1006.088,198.077,516.556,346.230
1019.814,197.393,501.098,346.362
1032.041,196.635,496.442,347.254
1042.184,195.807,482.691,348.592
1053.816,195.286,469.086,349.257
1067.487,194.522,457.648,350.190
1079.311,194.045,446.251,350.923
1091.131,193.555,435.080,351.106
1101.346,193.159,424.169,351.787
1112.460,192.720,415.875,352.808
1122.609,192.286,409.617,353.033
1130.816,191.791,398.425,353.302
1138.318,191.309,389.471,353.421
1146.518,190.663,383.850,353.265
1157.440,190.126,378.306,353.400
1165.300,189.409,370.834,353.580
1173.953,189.077,362.431,353.461
1180.290,188.549,355.100,353.543
1189.649,188.461,345.159,352.835
1200.335,188.190,336.641,353.273
1207.860,189.291,322.683,353.037
1237.277,185.611,320.897,353.174
1235.922,184.914,305.724,352.100
1239.316,184.885,299.303,351.973
1244.567,189.835,293.015,351.642
1247.532,191.316,286.622,350.788
1253.644,196.756,270.132,349.036
1256.460,199.868,257.044,348.597
1260.212,203.895,250.243,347.341
1261.986,208.671,248.664,346.844
1265.439,222.092,242.726,346.918
1264.838,231.511,234.800,343.834
1263.686,241.049,229.933,334.955
1262.213,250.655,223.617,324.880
1260.677,259.546,223.636,322.704
1259.695,266.295,222.722,319.848
1257.918,275.263,220.157,311.941
1256.733,281.487,220.164,308.591
1255.328,288.947,219.633,303.375
1253.814,297.054,221.731,290.716
1251.144,309.750,222.283,290.773
1248.394,319.972,222.194,287.700
1248.396,319.891,225.538,278.303
1247.811,324.381,229.527,276.711
1247.619,327.719,236.080,268.483
1244.468,337.529,250.910,257.237
1243.422,341.991,242.291,263.139
1242.970,344.682,245.550,261.447
1241.791,347.965,248.682,259.730
1238.160,364.739,254.044,258.167
1235.790,369.298,267.606,251.751
1230.645,376.186,271.626,250.327
1224.873,383.633,273.792,249.128
1216.630,391.305,275.808,247.955
1203.165,402.979,280.834,246.500
1195.770,407.702,284.910,245.405
1188.254,411.765,289.591,243.908
1180.935,415.695,294.022,242.556
1175.555,418.288,296.918,241.102
1168.718,421.847,299.998,239.513
1161.426,425.532,302.326,237.018
1151.894,429.975,306.672,237.028
1139.995,435.373,314.429,234.181
1133.093,438.652,317.307,233.548
1129.303,440.394,316.598,233.627
1126.470,442.039,321.117,232.409
1118.569,445.140,326.710,231.063
1105.090,449.991,332.053,229.754
1100.298,451.906,327.101,232.234
1100.589,452.540,354.455,226.057
1094.556,454.971,358.486,225.908
1089.068,457.267,365.905,226.190
1083.818,459.343,370.492,226.242
1079.430,461.446,378.870,226.810
1075.964,463.086,388.458,227.256
1072.428,464.811,400.724,227.857
1068.104,466.673,408.933,228.308
1063.673,468.523,417.829,228.752
1050.986,472.502,424.845,228.883
1045.902,474.843,429.729,229.430
1046.043,475.478,439.435,230.293
1041.626,477.526,447.639,231.061
1039.106,478.600,454.519,231.599
1037.082,479.847,460.472,231.845
1033.720,481.346,466.539,231.920
1031.357,482.657,476.213,232.248
1026.373,484.613,482.311,232.711
1022.206,486.365,488.827,233.022
1017.142,488.350,494.618,233.467
1012.422,490.213,499.527,233.832
1008.920,491.735,506.024,234.391
1004.567,493.465,510.162,234.305
998.342,495.766,516.293,234.834
991.003,498.529,520.652,235.203
988.416,500.149,525.387,235.300
983.423,502.816,537.184,238.608
979.910,502.784,551.616,239.412
976.077,505.099,556.246,239.327
973.961,503.766,574.760,241.880
968.549,507.793,583.282,240.493
966.877,509.087,591.663,239.208
965.742,512.399,600.988,238.136
965.558,516.964,609.983,237.238
966.769,523.466,619.870,236.761
968.551,530.620,634.930,234.514
971.706,539.045,643.661,234.183
974.610,543.923,653.272,233.761
976.985,546.816,662.295,233.377
979.573,550.552,668.112,233.587
981.677,552.998,674.622,233.477
984.589,557.202,684.371,229.401
987.019,559.720,694.862,229.207
996.827,574.119,702.186,228.825
999.351,577.226,710.214,228.331
1003.013,578.724,714.960,227.997
1007.235,581.694,720.994,227.630
1013.107,583.105,730.034,227.375
1023.213,586.568,738.191,227.583
1025.484,583.959,746.682,227.720
1030.063,583.500,752.008,227.312
1036.333,583.012,758.537,227.296
1046.310,581.121,764.044,227.048
1051.075,579.873,770.159,226.835
1057.087,578.755,778.103,226.965
1062.980,577.411,785.810,227.226
1070.377,575.822,794.025,227.542
1077.108,573.471,798.911,227.334
1082.176,571.833,812.167,229.173
1088.491,569.385,815.118,229.209
1094.870,566.857,822.289,229.515
1098.918,565.266,828.666,229.369
1102.811,564.001,832.785,228.965
1107.561,562.243,838.605,229.091
1114.756,559.540,844.062,229.031
1118.508,557.952,849.805,229.178
1121.783,556.636,856.352,229.438
1127.334,554.008,862.342,229.767
1130.515,552.874,869.153,229.583
1134.452,551.082,876.337,229.822
1138.226,549.297,889.236,231.454
1142.370,547.338,890.754,231.447
1145.758,545.806,891.712,229.767
1148.564,544.692,900.489,233.775
1151.149,543.897,910.088,241.074
1154.227,542.626,930.465,254.730
1156.301,541.755,934.578,261.518
1158.592,540.882,937.701,267.362
1160.799,539.975,940.485,272.328
1162.862,539.186,942.889,277.489
1166.160,537.725,945.165,282.411
1169.025,536.636,947.258,287.607
1172.564,534.979,949.573,292.790
1175.836,533.562,951.406,298.078
1177.943,532.686,953.001,302.741
1185.532,527.537,954.519,308.309
1179.850,530.949,956.300,313.027
1188.832,524.849,958.223,318.301
1204.274,512.862,960.834,325.244
1207.408,507.543,961.450,330.211
1210.051,503.795,959.750,330.485
1215.415,496.627,959.397,332.319
1222.814,486.822,962.276,339.055
1231.479,474.663,964.419,344.851
1235.575,469.275,965.325,352.888
1239.966,463.758,964.186,368.291
1243.605,459.165,962.271,372.715
1246.669,455.971,959.783,376.474
1252.013,448.254,956.635,380.402
1255.636,443.707,953.701,383.710
1260.170,437.470,951.526,388.036
1264.467,431.766,946.510,393.297
1267.862,427.214,941.109,398.432
1275.458,415.077,937.716,401.401
1274.464,418.963,931.091,406.550
1278.945,412.758,926.275,410.442
1280.374,410.933,920.733,414.464
1282.556,407.487,916.534,417.882
1284.773,404.006,912.536,421.103
1286.340,399.731,909.752,422.781
1286.859,395.762,904.893,425.981
1285.721,394.713,902.055,427.747
1284.088,393.999,898.491,429.883
1282.566,393.565,895.108,431.889
1283.911,389.529,891.550,433.515
1289.212,375.817,883.582,435.789
1298.593,360.132,881.528,437.953
1303.633,347.507,878.424,438.737
1307.637,333.101,870.862,441.843
1306.993,318.786,861.303,444.721
1301.597,303.436,849.392,446.961
1289.575,287.163,838.782,447.237
1279.966,283.058,829.777,447.655
1266.700,274.538,819.696,447.068
1256.435,270.604,809.524,445.663
1247.386,266.688,798.986,444.700
1234.168,260.601,790.026,444.039
1222.469,256.997,783.080,443.679
1209.559,255.206,775.354,442.900
1198.406,252.899,767.587,442.098
1186.553,250.477,761.488,441.539
1177.509,248.861,755.550,441.290
1166.161,247.193,748.414,440.703
1156.493,244.512,743.189,440.743
1149.130,242.859,737.275,440.637
1139.089,241.536,730.016,439.414
1125.296,240.105,724.440,439.071
1118.566,236.987,718.376,438.504
1109.940,235.857,711.800,437.790
1102.233,234.624,705.625,437.431
1094.293,233.489,697.924,437.568
1088.601,232.476,692.326,437.039
1088.652,231.590,687.333,436.693
1083.248,230.017,681.308,436.271
1076.161,229.268,677.126,436.164
1048.298,226.991,671.082,435.471
1046.684,229.594,662.793,434.403
1031.490,231.719,658.932,434.142
1009.297,236.624,638.608,437.493
983.102,242.391,602.122,465.662
957.017,245.231,570.361,502.919
924.556,249.516,547.902,524.295
910.590,250.317,519.605,536.765
894.447,250.355,486.272,538.779
861.508,248.629,455.600,530.017
825.665,237.082,436.077,521.104
763.131,191.688,416.716,510.836
738.037,175.499,398.118,501.008
669.472,145.719,387.177,496.192
657.320,139.960,372.959,487.270
637.636,131.206,357.242,480.309
607.133,122.900,340.414,475.593
578.559,115.616,324.763,469.929
548.792,109.847,311.705,464.138
523.814,104.834,300.113,458.527
495.131,99.327,287.093,453.216
467.507,93.760,274.365,448.302
445.658,89.306,263.698,443.900
422.957,84.876,252.467,439.113
399.039,81.185,242.064,434.186
365.269,77.757,230.265,428.783
347.106,80.313,219.531,421.732
330.732,87.552,206.805,415.943
297.732,103.095,195.307,411.759
289.210,107.900,183.764,406.123
284.353,111.330,177.936,398.306
279.822,113.624,176.531,392.555
nan,nan,180.047,381.377
nan,nan,182.237,373.259
nan,nan,185.234,366.565
nan,nan,190.794,358.504
nan,nan,197.899,351.136
nan,nan,206.142,343.393
nan,nan,217.957,338.464
nan,nan,223.067,335.217
nan,nan,228.380,332.186
nan,nan,226.707,329.759
nan,nan,237.545,326.445
nan,nan,236.333,323.701
nan,nan,247.869,321.401
nan,nan,251.781,319.187
nan,nan,255.886,316.629
nan,nan,259.182,314.549
nan,nan,263.047,312.199
nan,nan,266.233,310.540
nan,nan,272.750,307.674
nan,nan,279.267,304.808
nan,nan,285.783,301.942
nan,nan,292.300,299.076
nan,nan,298.817,296.210
nan,nan,305.333,293.344
nan,nan,311.850,290.478
158.287,329.064,318.367,287.612
167.800,341.160,327.981,285.004
177.016,348.156,355.360,283.152
196.970,363.111,398.022,277.805
201.171,367.802,418.973,273.008
205.094,372.362,449.328,264.757
208.011,375.598,472.253,260.463
211.310,379.175,492.765,257.005
216.145,383.894,510.847,254.429
219.676,387.366,529.398,251.620
223.594,391.080,550.579,248.538
226.819,394.467,569.359,244.775
231.310,398.607,587.234,241.740
235.029,402.910,602.936,239.656
237.254,405.443,619.976,236.740
239.196,407.853,639.305,233.926
242.600,411.334,657.362,228.466
248.933,416.924,672.135,226.031
251.648,419.745,688.291,222.948
255.999,423.846,700.107,221.066
260.205,427.747,708.222,219.414
262.486,430.487,722.494,217.308
264.128,432.781,734.286,215.755
265.263,434.728,745.825,213.668
269.057,437.706,757.536,211.637
273.634,440.247,765.785,209.703
278.645,441.310,779.077,207.536
289.099,449.114,789.808,205.716
300.085,451.549,799.644,203.916
316.296,456.050,811.724,202.140
332.158,458.181,820.747,200.442
353.090,460.719,830.343,199.039
359.524,461.573,837.174,197.698
365.260,462.436,845.808,196.337
370.502,463.140,853.713,195.054
378.480,464.200,864.558,193.747
389.694,464.810,876.041,191.921
399.549,465.574,883.243,190.395
410.105,466.372,892.902,188.924
416.707,466.849,902.151,186.913
427.690,465.288,912.507,183.615
437.713,465.966,920.450,182.094
447.133,467.915,931.241,180.997
455.448,468.105,938.806,179.513
462.800,468.355,947.525,178.577
465.603,469.157,954.936,177.468
472.574,469.176,963.744,176.470
480.902,469.169,975.054,175.436
489.143,467.657,981.925,174.478
496.564,467.599,992.480,173.081
503.751,467.250,1000.000,171.453
510.277,467.298,1007.911,170.211
517.755,466.266,1009.649,165.070
523.395,466.054,1005.350,161.140
528.678,466.313,1016.445,162.253
534.670,466.177,1014.772,158.879
540.720,466.090,1013.146,158.025
546.053,465.946,988.499,135.213
551.401,465.824,977.581,136.027
557.858,465.566,965.954,135.893
563.119,464.998,953.160,134.147
568.997,464.393,946.125,132.901
574.990,464.117,930.501,131.133
578.758,463.998,909.197,127.969
583.494,464.025,896.351,126.475
586.897,464.366,868.157,128.129
591.612,464.024,849.948,130.770
594.928,463.707,829.441,134.066
600.072,463.564,798.229,140.450
604.247,463.215,780.630,141.876
609.347,463.061,760.297,143.923
615.341,462.600,744.151,144.812
616.547,462.607,725.895,146.055
621.806,462.197,712.340,146.793
627.414,461.602,695.969,147.418
631.510,461.328,679.585,148.452
636.380,461.297,661.882,149.771
639.638,460.821,646.518,150.876
642.881,461.007,619.594,158.622
648.393,460.448,606.098,159.401
651.102,460.351,592.629,160.512
654.751,459.626,580.150,160.649
657.871,459.634,587.268,153.637
660.031,459.604,574.683,154.470
664.020,459.381,562.681,155.229
666.213,459.304,550.252,156.137
668.294,458.867,537.842,157.065
679.759,456.698,527.560,157.545
693.583,452.697,514.312,158.190
717.074,440.448,502.180,158.708
741.170,420.478,487.856,159.432
759.823,404.963,444.762,170.321
779.700,389.610,433.781,171.113
799.297,375.302,420.970,171.854
817.020,362.841,409.968,172.632
835.823,350.445,399.396,173.203
855.732,336.774,388.015,173.994
871.250,326.878,379.232,174.186
896.881,311.334,370.207,174.775
909.673,303.430,360.854,175.069
920.611,296.291,352.108,175.368
933.240,288.286,342.171,175.864
945.595,280.583,333.362,176.527
957.524,273.149,324.125,177.334
970.795,264.178,313.899,178.008
983.822,256.559,304.050,178.729
1005.155,244.465,295.803,179.111
1015.070,239.034,280.028,180.981
1024.665,233.320,269.862,183.003
1031.558,229.494,262.097,183.294
1035.486,227.383,256.043,183.591
1041.861,223.639,248.013,184.290
1054.790,216.644,241.413,184.626
1063.993,211.479,233.213,185.148
1075.906,205.309,226.839,185.735
1090.263,197.859,228.442,185.460
1096.511,194.458,239.806,184.356
1102.305,191.256,208.550,187.662
1123.997,180.683,208.412,191.001
1132.315,176.459,207.039,193.799
nan,nan,203.806,197.772
nan,nan,204.818,206.873
nan,nan,208.587,217.915
nan,nan,226.894,238.772
1171.491,155.405,231.057,241.269
1175.827,144.998,236.791,244.232
1172.603,143.525,242.729,246.913
1155.108,130.132,250.132,250.458
1129.467,126.873,257.602,253.926
1100.090,128.190,265.530,257.701
1079.334,129.464,275.332,260.516
1054.436,129.910,301.220,271.128
1032.030,130.563,286.276,264.989
1013.487,131.557,292.358,265.809
993.729,132.685,314.794,269.913
975.244,133.848,323.773,268.548
962.897,133.928,340.139,267.412
946.099,135.354,353.282,265.880
927.624,138.457,369.708,262.962
911.858,141.331,381.655,260.467
898.429,143.733,390.922,258.037
886.442,145.613,401.228,255.267
879.303,146.434,410.795,252.830
844.025,155.966,419.507,250.653
831.104,158.002,426.633,248.610
815.839,160.950,435.786,246.042
801.064,163.382,442.474,243.679
788.870,165.259,449.004,241.255
778.363,166.782,465.057,239.784
765.694,168.618,477.579,237.263
753.946,170.319,486.839,236.362
743.836,171.638,506.711,234.944
733.253,172.953,511.948,237.061
722.629,174.415,523.472,241.118
710.025,176.077,540.708,245.911
nan,nan,560.767,253.529
662.399,187.447,572.347,257.915
654.934,179.392,582.464,261.283
641.551,175.817,591.326,263.937
nan,nan,596.611,264.593
563.212,149.235,607.183,268.149
550.801,147.142,619.852,272.534
536.211,144.461,626.687,274.137
516.661,141.077,635.787,277.030
500.237,138.667,659.711,285.221
485.524,136.219,668.779,287.440
465.417,134.305,677.294,289.434
446.310,132.686,685.134,291.010
434.440,131.396,692.249,292.711
420.932,130.534,698.820,293.989
403.721,130.619,706.611,295.412
389.192,130.635,712.293,296.571
372.390,131.018,720.790,298.580
356.341,131.857,729.953,300.663
341.250,133.094,736.924,302.274
327.035,134.309,743.115,303.162
316.358,135.230,749.233,304.497
307.750,135.850,754.010,305.630
298.152,136.503,760.721,307.813
287.616,137.650,768.583,310.049
278.660,138.696,777.037,312.996
270.358,139.699,785.402,314.768
273.851,136.667,793.408,316.744
274.136,132.499,798.899,318.163
254.235,127.748,806.886,319.086
nan,nan,815.423,320.836
nan,nan,822.219,322.526
nan,nan,828.858,323.833
nan,nan,837.116,325.543
nan,nan,842.564,326.616
171.577,245.639,850.816,328.376
nan,nan,856.205,330.122
nan,nan,861.631,332.090
nan,nan,866.250,333.417
nan,nan,872.729,336.775
nan,nan,877.168,338.026
nan,nan,883.502,339.658
nan,nan,889.722,341.318
nan,nan,893.772,342.557
153.055,321.702,893.664,342.947
152.306,325.753,897.286,343.726
151.411,330.377,899.537,344.416
150.382,334.826,902.100,345.160
149.388,339.080,907.713,346.673
149.570,342.535,911.368,347.801
150.206,347.182,914.721,348.877
156.143,379.346,918.826,350.255
164.840,381.768,920.499,351.120
169.967,376.636,937.314,353.236
190.188,389.574,935.499,351.995
206.173,393.897,945.900,355.822
220.537,396.335,955.066,355.323
232.766,398.564,968.290,353.701
253.055,402.444,984.840,350.406
266.771,403.737,992.367,345.930
278.229,405.874,1002.980,342.600
282.418,407.377,1014.040,338.606
290.451,408.795,1023.106,335.482
300.153,410.482,1030.626,333.062
309.770,412.226,1039.177,329.929
323.413,415.230,1046.206,327.271
334.050,417.162,1057.016,323.148
346.307,419.247,1063.416,320.659
355.452,421.095,1073.965,316.187
364.793,423.253,1080.782,309.447
374.893,425.538,1089.893,304.618
382.350,427.200,1092.949,300.726
389.888,429.067,1095.348,295.729
398.532,430.715,1092.722,290.952
402.066,431.820,1088.756,282.021
409.563,433.916,1082.529,277.527
414.048,435.403,1076.276,274.332
420.131,437.035,1067.874,268.934
426.421,438.551,1056.415,263.511
433.423,440.205,1049.277,261.307
438.803,441.619,1035.829,255.989
445.887,443.148,1028.196,253.694
454.601,445.108,1019.242,250.828
460.163,446.564,1009.869,248.573
465.801,448.069,1002.812,246.416
472.169,449.466,994.968,244.818
478.044,451.016,987.790,243.084
483.679,452.315,977.417,241.006
488.662,453.543,970.260,238.265
497.089,455.613,960.936,235.870
502.958,456.858,953.914,232.479
507.899,457.868,949.525,231.432
515.347,458.321,943.493,231.842
528.266,459.258,930.279,229.917
534.081,458.948,907.418,224.428
548.825,456.565,897.647,225.305
563.009,452.033,875.847,226.721
573.429,442.377,854.217,229.340
587.237,431.867,834.328,231.487
598.811,420.054,816.666,233.344
605.394,411.532,801.831,234.762
